plat,plon,dlat,dlon,time,minute
22.277,114.153,22.285,114.111,18:44:22,44
22.29,114.192,22.282,114.186,18:44:22,44
22.337,114.192,22.322,114.164,18:44:22,44
22.294,114.166,22.3,114.134,18:44:22,44
22.455,114.031,22.449,114.034,18:44:23,44
22.286,114.152,22.282,114.135,18:44:23,44
22.339,114.184,22.303,114.222,18:44:24,44
22.28,114.119,22.288,114.124,18:44:24,44
22.322,114.215,22.345,114.224,18:44:25,44
22.309,114.253,22.313,114.27,18:44:25,44
22.281,114.161,22.283,114.137,18:44:26,44
22.294,114.173,22.303,114.172,18:44:26,44
22.437,114.028,22.427,114.042,18:44:26,44
22.515,113.989,22.499,114.009,18:44:26,44
22.416,114.242,22.263,114.208,18:44:26,44
22.398,113.953,22.381,113.968,18:44:26,44
22.287,114.24,22.283,114.219,18:44:27,44
22.289,114.139,22.282,114.15,18:44:27,44
22.279,114.175,22.279,114.194,18:44:27,44
22.42,114.121,22.412,114.19,18:44:27,44
22.431,114.176,22.297,114.168,18:44:27,44
22.32,114.217,22.321,114.208,18:44:28,44
22.309,114.173,22.327,114.201,18:44:28,44
22.3,114.168,22.314,114.163,18:44:28,44
22.301,114.26,22.312,114.27,18:44:28,44
22.308,114.258,22.33,114.258,18:44:28,44
22.362,114.151,22.327,114.177,18:44:29,44
22.357,114.113,22.371,114.117,18:44:29,44
22.254,114.182,22.248,114.167,18:44:29,44
22.248,114.207,22.225,114.229,18:44:30,44
22.287,114.112,22.282,114.113,18:44:30,44
22.351,114.132,22.366,114.126,18:44:31,44
22.282,114.197,22.282,114.176,18:44:31,44
22.404,114.224,22.315,114.225,18:44:31,44
22.317,114.149,22.325,114.161,18:44:31,44
22.295,114.217,22.317,114.221,18:44:31,44
22.323,114.175,22.348,114.148,18:44:32,44
22.45,114.001,22.434,113.999,18:44:32,44
22.382,114.112,22.377,114.095,18:44:33,44
22.288,114.212,22.286,114.172,18:44:33,44
22.38,113.986,22.381,113.967,18:44:34,44
22.298,114.244,22.334,114.258,18:44:34,44
22.369,113.972,22.376,113.97,18:44:34,44
22.356,114.133,22.375,114.182,18:44:34,44
22.303,114.187,22.312,114.194,18:44:34,44
22.281,114.136,22.282,114.146,18:44:35,44
22.336,114.201,22.348,114.191,18:44:35,44
22.266,114.227,22.263,114.221,18:44:36,44
22.351,114.117,22.375,114.114,18:44:36,44
22.315,114.192,22.33,114.163,18:44:36,44
22.261,114.233,22.246,114.239,18:44:37,44
22.28,114.182,22.277,114.185,18:44:38,44
22.28,114.143,22.285,114.148,18:44:38,44
22.309,114.25,22.318,114.26,18:44:38,44
22.253,114.163,22.277,114.197,18:44:39,44
22.304,114.231,22.308,114.236,18:44:40,44
22.33,114.144,22.349,114.133,18:44:40,44
22.464,114.014,22.438,114.017,18:44:40,44
22.293,114.157,22.283,114.181,18:44:41,44
22.38,114.191,22.35,114.162,18:44:41,44
22.278,114.211,22.307,114.18,18:44:41,44
22.405,114.248,22.331,114.183,18:44:41,44
22.449,114.245,22.444,114.246,18:44:41,44
22.277,114.114,22.266,114.1,18:44:42,44
22.302,114.159,22.314,114.167,18:44:42,44
22.28,114.169,22.284,114.122,18:44:42,44
22.371,114.122,22.359,114.129,18:44:42,44
22.286,114.225,22.288,114.228,18:44:43,44
22.377,114,22.39,113.983,18:44:43,44
22.334,114.182,22.372,114.182,18:44:44,44
22.394,114.152,22.369,114.141,18:44:45,44
22.376,113.954,22.381,113.964,18:44:45,44
22.28,114.156,22.275,114.108,18:44:45,44
22.319,114.157,22.317,114.173,18:44:45,44
22.289,114.245,22.288,114.238,18:44:46,44
22.45,114.22,22.442,114.224,18:44:46,44
22.372,114.11,22.38,114.113,18:44:46,44
22.309,114.177,22.301,114.171,18:44:47,44
22.337,114.227,22.359,114.24,18:44:47,44
22.447,114.04,22.443,114.035,18:44:48,44
22.403,113.981,22.381,113.97,18:44:48,44
22.286,114.208,22.286,114.202,18:44:49,44
22.282,114.223,22.289,114.215,18:44:49,44
22.36,114.163,22.33,114.174,18:44:49,44
22.368,114.129,22.37,114.104,18:44:50,44
22.289,114.219,22.287,114.223,18:44:50,44
22.284,114.214,22.287,114.185,18:44:50,44
22.334,114.156,22.353,114.16,18:44:50,44
22.378,114.176,22.383,114.14,18:44:51,44
22.31,114.153,22.32,114.137,18:44:51,44
22.37,113.977,22.363,114.006,18:44:52,44
22.37,114.155,22.331,114.132,18:44:52,44
22.282,114.16,22.282,114.149,18:44:52,44
22.453,114.241,22.402,114.238,18:44:52,44
22.282,114.128,22.282,114.153,18:44:52,44
22.325,114.255,22.356,114.255,18:44:53,44
22.312,114.259,22.338,114.261,18:44:53,44
22.396,114.19,22.383,114.183,18:44:54,44
22.335,114.172,22.336,114.168,18:44:54,44
22.498,114.111,22.494,114.13,18:44:54,44
22.374,114.111,22.369,114.141,18:44:54,44
22.287,114.238,22.273,114.229,18:44:54,44
22.34,114.23,22.317,114.231,18:44:55,44
22.275,114.13,22.29,114.104,18:44:56,44
22.319,114.198,22.32,114.2,18:44:56,44
22.337,114.186,22.337,114.188,18:44:56,44
22.277,114.189,22.292,114.184,18:44:56,44
22.459,114.034,22.467,114.042,18:44:59,44
22.473,114.113,22.5,114.095,18:44:59,44
22.398,113.989,22.414,113.972,18:44:59,44
22.395,113.969,22.386,113.944,18:45:00,45
22.306,114.204,22.298,114.235,18:45:00,45
22.277,114.126,22.287,114.115,18:45:00,45
22.454,114.239,22.442,114.042,18:45:01,45
22.278,114.15,22.278,114.122,18:45:02,45
22.356,114.124,22.329,114.183,18:45:02,45
22.318,114.223,22.317,114.215,18:45:03,45
22.286,114.209,22.287,114.222,18:45:03,45
22.302,114.229,22.305,114.219,18:45:03,45
22.313,114.216,22.307,114.226,18:45:03,45
22.28,114.221,22.306,114.198,18:45:04,45
22.377,114.113,22.374,114.114,18:45:04,45
22.281,114.156,22.291,114.145,18:45:04,45
22.283,114.159,22.298,114.158,18:45:04,45
22.324,114.128,22.335,114.122,18:45:04,45
22.433,114.209,22.322,114.151,18:45:04,45
22.382,113.958,22.369,113.95,18:45:05,45
22.5,113.989,22.486,114.005,18:45:05,45
22.286,114.147,22.284,114.139,18:45:06,45
22.445,114.016,22.459,114.025,18:45:07,45
22.305,114.16,22.308,114.149,18:45:07,45
22.313,114.132,22.345,114.093,18:45:07,45
22.284,114.167,22.276,114.171,18:45:08,45
22.343,114.156,22.333,114.153,18:45:08,45
22.317,114.164,22.324,114.161,18:45:08,45
22.515,113.994,22.444,114.015,18:45:08,45
22.415,113.993,22.455,113.988,18:45:08,45
22.379,113.989,22.408,113.988,18:45:09,45
22.42,113.976,22.383,113.972,18:45:09,45
22.338,114.172,22.32,114.142,18:45:09,45
22.276,114.127,22.283,114.152,18:45:09,45
22.371,114.121,22.368,114.172,18:45:09,45
22.302,114.17,22.314,114.187,18:45:10,45
22.296,114.227,22.329,114.229,18:45:10,45
22.312,114.195,22.29,114.189,18:45:10,45
22.299,114.214,22.347,114.212,18:45:10,45
22.28,114.131,22.489,114.107,18:45:11,45
22.302,114.165,22.29,114.168,18:45:11,45
22.284,114.221,22.289,114.17,18:45:11,45
22.304,114.151,22.311,114.185,18:45:11,45
22.286,114.18,22.283,114.171,18:45:12,45
22.252,114.154,22.277,114.134,18:45:12,45
22.312,114.183,22.306,114.143,18:45:12,45
22.218,114.154,22.261,114.138,18:45:13,45
22.335,114.193,22.35,114.192,18:45:14,45
22.335,114.141,22.345,114.126,18:45:15,45
22.294,114.203,22.283,114.231,18:45:15,45
22.396,113.96,22.369,113.956,18:45:16,45
22.286,114.221,22.281,114.221,18:45:16,45
22.289,114.24,22.29,114.225,18:45:17,45
22.374,113.977,22.374,113.972,18:45:17,45
22.33,114.19,22.31,114.191,18:45:17,45
22.33,114.147,22.319,114.165,18:45:18,45
22.375,114.125,22.373,114.149,18:45:19,45
22.334,114.186,22.361,114.22,18:45:19,45
22.376,114.129,22.373,114.144,18:45:19,45
22.447,114.013,22.48,114.019,18:45:19,45
22.307,114.233,22.342,114.213,18:45:19,45
22.317,114.189,22.317,114.193,18:45:19,45
22.334,114.155,22.337,114.181,18:45:20,45
22.313,114.255,22.32,114.162,18:45:20,45
22.292,114.149,22.338,114.165,18:45:21,45
22.281,114.123,22.284,114.112,18:45:21,45
22.31,114.19,22.307,114.163,18:45:21,45
22.465,114.001,22.404,113.994,18:45:22,45
22.394,114.193,22.385,114.202,18:45:22,45
22.287,114.228,22.282,114.235,18:45:22,45
22.282,114.117,22.281,114.14,18:45:22,45
22.297,114.263,22.32,114.268,18:45:22,45
22.442,114.026,22.45,114.027,18:45:23,45
22.443,114.033,22.441,114.038,18:45:24,45
22.286,114.236,22.307,114.23,18:45:24,45
22.483,114.132,22.463,114.171,18:45:24,45
22.368,114.144,22.354,114.134,18:45:24,45
22.285,114.147,22.292,114.167,18:45:24,45
22.282,114.176,22.281,114.156,18:45:24,45
22.289,114.231,22.287,114.228,18:45:25,45
22.32,114.151,22.35,114.132,18:45:26,45
22.437,114.028,22.449,114.038,18:45:26,45
22.279,114.125,22.283,114.143,18:45:26,45
22.497,114.113,22.494,114.12,18:45:26,45
22.457,114.035,22.447,114.033,18:45:26,45
22.374,114.193,22.382,114.212,18:45:27,45
22.336,114.12,22.302,114.153,18:45:27,45
22.441,114.032,22.444,114.031,18:45:28,45
22.287,114.121,22.283,114.135,18:45:28,45
22.332,114.178,22.357,114.146,18:45:28,45
22.28,114.152,22.293,114.181,18:45:28,45
22.282,114.224,22.295,114.229,18:45:28,45
22.316,114.19,22.347,114.182,18:45:28,45
22.452,114.189,22.497,114.2,18:45:29,45
22.438,114.036,22.427,114.227,18:45:29,45
22.285,114.166,22.288,114.193,18:45:30,45
22.339,114.185,22.347,114.165,18:45:30,45
22.333,114.19,22.329,114.184,18:45:30,45
22.284,114.197,22.283,114.193,18:45:30,45
22.324,114.257,22.352,114.265,18:45:31,45
22.287,114.108,22.505,114.124,18:45:31,45
22.362,114.129,22.385,114.113,18:45:31,45
22.343,114.172,22.324,114.198,18:45:32,45
22.508,114.109,22.247,114.131,18:45:32,45
22.408,113.97,22.383,113.953,18:45:32,45
22.381,114.113,22.322,114.127,18:45:33,45
22.443,114.213,22.442,114.033,18:45:33,45
22.396,113.983,22.398,113.969,18:45:34,45
22.312,114.176,22.349,114.166,18:45:34,45
22.285,114.145,22.286,114.136,18:45:35,45
22.286,114.153,22.288,114.146,18:45:35,45
22.476,114.033,22.455,114.035,18:45:35,45
22.282,114.225,22.292,114.211,18:45:36,45
22.29,114.182,22.288,114.18,18:45:36,45
22.282,114.224,22.326,114.227,18:45:36,45
22.298,114.165,22.265,114.188,18:45:36,45
22.286,114.227,22.288,114.213,18:45:37,45
22.396,114.185,22.323,114.186,18:45:38,45
22.328,114.153,22.319,114.172,18:45:38,45
22.279,114.218,22.307,114.224,18:45:38,45
22.305,114.149,22.339,114.146,18:45:38,45
22.443,113.993,22.431,114.008,18:45:39,45
22.393,113.985,22.397,113.989,18:45:39,45
22.443,113.996,22.423,113.983,18:45:39,45
22.443,114.033,22.437,114.034,18:45:39,45
22.444,113.989,22.45,113.975,18:45:40,45
22.365,114.114,22.347,114.149,18:45:40,45
22.371,114.112,22.254,114.122,18:45:40,45
22.314,114.226,22.345,114.223,18:45:40,45
22.33,114.188,22.347,114.168,18:45:41,45
22.443,114.244,22.398,114.223,18:45:41,45
22.448,114.015,22.406,113.994,18:45:41,45
22.318,114.189,22.311,114.18,18:45:42,45
22.423,113.996,22.439,113.994,18:45:44,45
22.309,114.185,22.317,114.188,18:45:44,45
22.283,114.208,22.28,114.188,18:45:44,45
22.253,114.221,22.264,114.214,18:45:44,45
22.298,114.191,22.318,114.179,18:45:44,45
22.306,114.139,22.32,114.141,18:45:45,45
22.446,114.191,22.375,114.197,18:45:45,45
22.289,114.233,22.294,114.224,18:45:45,45
22.318,114.234,22.348,114.239,18:45:46,45
22.309,114.157,22.316,114.185,18:45:46,45
22.318,114.182,22.324,114.187,18:45:47,45
22.437,114.042,22.453,114.043,18:45:48,45
22.284,114.216,22.288,114.149,18:45:48,45
22.276,114.174,22.384,114.136,18:45:48,45
22.373,114.113,22.368,114.149,18:45:48,45
22.33,114.18,22.346,114.136,18:45:48,45
22.404,114.171,22.382,114.225,18:45:49,45
22.375,114.103,22.358,114.103,18:45:49,45
22.45,114.033,22.45,114.042,18:45:49,45
22.397,114.203,22.322,114.184,18:45:50,45
22.255,114.246,22.239,114.232,18:45:51,45
22.298,114.176,22.305,114.163,18:45:51,45
22.403,114.183,22.367,114.194,18:45:51,45
22.307,114.218,22.309,114.221,18:45:53,45
22.297,114.252,22.325,114.256,18:45:53,45
22.467,114.009,22.457,114.02,18:45:54,45
22.306,114.248,22.339,114.253,18:45:54,45
22.372,114.119,22.369,114.182,18:45:54,45
22.341,114.124,22.347,114.135,18:45:54,45
22.284,114.183,22.291,114.192,18:45:55,45
22.315,114.263,22.317,114.268,18:45:55,45
22.277,114.222,22.285,114.2,18:45:56,45
22.28,114.211,22.285,114.183,18:45:56,45
22.29,114.198,22.29,114.178,18:45:56,45
22.268,114.162,22.245,114.145,18:45:57,45
22.336,114.152,22.346,114.137,18:45:57,45
22.438,114,22.41,113.994,18:45:58,45
22.288,114.158,22.278,114.192,18:45:58,45
22.384,113.987,22.269,113.973,18:45:59,45
22.287,114.157,22.286,114.14,18:45:59,45
22.279,114.144,22.278,114.159,18:45:59,45
22.44,114.237,22.429,114.042,18:46:00,46
22.364,114.117,22.372,114.121,18:46:00,46
22.366,114.187,22.372,114.153,18:46:01,46
22.279,114.208,22.28,114.154,18:46:01,46
22.272,113.999,22.247,113.966,18:46:01,46
22.368,113.99,22.369,113.969,18:46:01,46
22.469,114.032,22.44,114.017,18:46:01,46
22.314,114.141,22.288,114.149,18:46:02,46
22.277,114.164,22.285,114.161,18:46:02,46
22.419,113.952,22.368,113.937,18:46:02,46
22.38,114.222,22.303,114.22,18:46:03,46
22.31,114.257,22.304,114.265,18:46:03,46
22.312,114.131,22.317,114.157,18:46:03,46
22.447,114.163,22.449,114.167,18:46:03,46
22.276,114.133,22.296,114.146,18:46:04,46
22.286,114.224,22.293,114.224,18:46:04,46
22.278,114.154,22.315,114.153,18:46:04,46
22.278,114.138,22.278,114.126,18:46:04,46
22.281,114.22,22.28,114.217,18:46:04,46
22.28,114.235,22.283,114.232,18:46:04,46
22.429,114.031,22.441,114.034,18:46:04,46
22.326,114.191,22.328,114.2,18:46:05,46
22.37,114.099,22.354,114.107,18:46:06,46
22.323,114.163,22.322,114.145,18:46:06,46
22.32,114.204,22.307,114.21,18:46:07,46
22.374,113.96,22.372,114.145,18:46:07,46
22.274,114.138,22.281,114.144,18:46:07,46
22.458,114.245,22.451,114.043,18:46:08,46
22.447,114.187,22.406,114.183,18:46:08,46
22.327,114.15,22.343,114.142,18:46:09,46
22.397,113.97,22.393,113.961,18:46:09,46
22.288,114.174,22.301,114.187,18:46:09,46
22.312,114.258,22.328,114.256,18:46:09,46
22.38,113.988,22.488,113.975,18:46:10,46
22.393,113.988,22.376,114.192,18:46:10,46
22.279,114.147,22.291,114.12,18:46:10,46
22.39,114.215,22.402,114.217,18:46:10,46
22.454,113.994,22.459,114.017,18:46:11,46
22.284,114.173,22.286,114.174,18:46:11,46
22.366,114.103,22.371,114.136,18:46:11,46
22.337,114.195,22.325,114.229,18:46:11,46
22.364,113.982,22.368,113.967,18:46:12,46
22.322,114.265,22.333,114.278,18:46:12,46
22.366,113.968,22.372,114.124,18:46:12,46
22.393,114.125,22.295,114.122,18:46:13,46
22.367,114.139,22.374,114.128,18:46:14,46
22.278,114.103,22.287,114.106,18:46:14,46
22.447,114.016,22.434,114.02,18:46:14,46
22.363,114.122,22.348,114.145,18:46:15,46
22.339,114.13,22.333,114.164,18:46:15,46
22.405,114.152,22.446,114.187,18:46:16,46
22.454,114.235,22.408,114.239,18:46:16,46
22.307,114.254,22.313,114.253,18:46:16,46
22.3,114.148,22.3,114.163,18:46:16,46
22.337,114.157,22.339,114.148,18:46:17,46
22.286,114.226,22.288,114.212,18:46:17,46
22.324,114.152,22.329,114.176,18:46:17,46
22.435,114.045,22.438,114.047,18:46:18,46
22.372,114.184,22.288,114.184,18:46:18,46
22.287,114.11,22.286,114.109,18:46:18,46
22.288,114.12,22.288,114.128,18:46:18,46
22.365,114.113,22.293,114.121,18:46:19,46
22.247,114.155,22.264,114.201,18:46:19,46
22.281,114.166,22.286,114.148,18:46:19,46
22.317,114.167,22.328,114.177,18:46:19,46
22.313,114.181,22.357,114.154,18:46:21,46
22.391,113.966,22.383,113.958,18:46:21,46
22.447,114.026,22.437,114.042,18:46:21,46
22.376,114.116,22.364,114.102,18:46:21,46
22.322,114.142,22.328,114.149,18:46:21,46
22.381,113.996,22.37,113.978,18:46:21,46
22.38,114.109,22.375,114.106,18:46:22,46
22.287,114.196,22.291,114.198,18:46:22,46
22.388,114.039,22.452,113.993,18:46:22,46
22.282,114.162,22.281,114.138,18:46:22,46
22.37,114.124,22.337,114.093,18:46:22,46
22.335,114.163,22.347,114.173,18:46:22,46
22.299,114.159,22.325,114.142,18:46:23,46
22.284,114.159,22.281,114.158,18:46:23,46
22.32,114.227,22.314,114.229,18:46:23,46
22.396,114.231,22.389,114.222,18:46:23,46
22.28,114.1,22.285,114.099,18:46:23,46
22.401,114.029,22.444,114.03,18:46:24,46
22.436,114.244,22.404,114.227,18:46:24,46
22.287,114.164,22.283,114.137,18:46:24,46
22.369,114.117,22.367,114.131,18:46:25,46
22.456,113.985,22.455,113.989,18:46:25,46
22.288,114.166,22.294,114.173,18:46:26,46
22.31,114.195,22.335,114.209,18:46:28,46
22.363,113.977,22.373,113.978,18:46:28,46
22.386,113.969,22.385,114.178,18:46:28,46
22.274,114.153,22.312,114.138,18:46:29,46
22.313,114.163,22.324,114.181,18:46:29,46
22.283,114.241,22.238,114.237,18:46:29,46
22.482,114.098,22.482,114.114,18:46:30,46
22.287,114.175,22.289,114.177,18:46:30,46
22.368,113.958,22.373,113.974,18:46:31,46
22.284,114.224,22.296,114.223,18:46:32,46
22.46,114.01,22.431,114.036,18:46:32,46
22.373,114.118,22.369,114.117,18:46:32,46
22.368,114.188,22.378,114.136,18:46:33,46
22.245,114.111,22.262,114.127,18:46:34,46
22.372,114.19,22.328,114.16,18:46:34,46
22.451,114.023,22.448,114.029,18:46:34,46
22.378,113.983,22.477,113.98,18:46:34,46
22.398,114.171,22.371,114.193,18:46:35,46
22.476,113.999,22.42,113.988,18:46:35,46
22.336,114.182,22.356,114.169,18:46:35,46
22.388,113.945,22.377,113.973,18:46:36,46
22.507,114.102,22.493,114.107,18:46:36,46
22.284,114.177,22.294,114.187,18:46:36,46
22.312,114.127,22.335,114.131,18:46:36,46
22.318,114.255,22.301,114.265,18:46:36,46
22.468,114.015,22.396,113.984,18:46:37,46
22.364,114.188,22.36,114.198,18:46:37,46
22.284,114.158,22.309,114.176,18:46:38,46
22.394,114.006,22.408,113.995,18:46:38,46
22.283,114.16,22.304,114.179,18:46:39,46
22.282,114.192,22.383,114.195,18:46:40,46
22.464,114.015,22.405,114.011,18:46:41,46
22.364,114.195,22.376,114.194,18:46:41,46
22.332,114.127,22.328,114.136,18:46:41,46
22.278,114.155,22.277,114.145,18:46:41,46
22.279,114.202,22.295,114.195,18:46:42,46
22.438,114.165,22.447,114.174,18:46:42,46
22.333,114.2,22.342,114.247,18:46:43,46
22.304,114.148,22.34,114.155,18:46:43,46
22.458,113.99,22.448,113.991,18:46:44,46
22.363,114.122,22.38,114.089,18:46:44,46
22.318,114.223,22.333,114.222,18:46:45,46
22.363,114.176,22.321,114.158,18:46:45,46
22.286,114.223,22.263,114.193,18:46:46,46
22.447,114.041,22.438,114.038,18:46:46,46
22.33,114.191,22.327,114.191,18:46:47,46
22.249,114.166,22.268,114.173,18:46:47,46
22.281,114.224,22.286,114.196,18:46:47,46
22.279,114.154,22.296,114.175,18:46:47,46
22.3,114.236,22.322,114.278,18:46:47,46
22.334,114.136,22.338,114.169,18:46:47,46
22.276,114.14,22.284,114.127,18:46:48,46
22.406,113.983,22.419,113.988,18:46:48,46
22.383,114.119,22.359,114.119,18:46:48,46
22.278,114.127,22.289,114.118,18:46:48,46
22.284,114.176,22.281,114.17,18:46:49,46
22.474,114.036,22.437,114.035,18:46:49,46
22.468,113.994,22.399,113.982,18:46:49,46
22.462,113.98,22.412,113.972,18:46:49,46
22.282,114.164,22.283,114.149,18:46:49,46
22.437,114.151,22.43,114.179,18:46:50,46
22.273,114.217,22.289,114.224,18:46:50,46
22.307,114.145,22.329,114.138,18:46:50,46
22.398,113.958,22.364,113.955,18:46:51,46
22.282,114.208,22.285,114.231,18:46:51,46
22.3,114.234,22.314,114.224,18:46:51,46
22.423,114.026,22.427,114.029,18:46:51,46
22.398,114.198,22.287,114.222,18:46:51,46
22.303,114.18,22.324,114.152,18:46:51,46
22.511,114.166,22.478,114.171,18:46:51,46
22.381,114.187,22.37,114.192,18:46:51,46
22.374,114.131,22.384,114.178,18:46:52,46
22.28,114.207,22.281,114.211,18:46:52,46
22.285,114.214,22.29,114.234,18:46:52,46
22.289,114.158,22.301,114.169,18:46:52,46
22.383,114.197,22.26,114.185,18:46:52,46
22.361,114.116,22.367,114.141,18:46:53,46
22.323,114.187,22.32,114.194,18:46:53,46
22.331,114.171,22.331,114.165,18:46:53,46
22.281,114.177,22.26,114.16,18:46:53,46
22.439,114.179,22.435,114.042,18:46:53,46
22.448,113.98,22.375,113.989,18:46:53,46
22.308,114.238,22.317,114.234,18:46:53,46
22.241,114.158,22.276,114.172,18:46:54,46
22.401,114.239,22.4,114.233,18:46:54,46
22.341,114.149,22.34,114.125,18:46:54,46
22.287,114.193,22.283,114.204,18:46:55,46
22.288,114.214,22.288,114.205,18:46:55,46
22.368,114.117,22.283,114.105,18:46:55,46
22.357,114.116,22.368,114.133,18:46:55,46
22.279,114.216,22.291,114.209,18:46:56,46
22.279,114.153,22.276,114.136,18:46:56,46
22.379,113.976,22.362,113.982,18:46:57,46
22.329,114.109,22.34,114.135,18:46:57,46
22.361,114.117,22.323,114.117,18:46:57,46
22.286,114.124,22.289,114.164,18:46:57,46
22.318,114.219,22.326,114.191,18:46:58,46
22.315,114.163,22.302,114.168,18:46:58,46
22.338,114.162,22.348,114.178,18:46:58,46
22.297,114.232,22.305,114.237,18:46:58,46
22.398,113.945,22.373,113.937,18:46:58,46
22.441,114.178,22.451,114.179,18:46:58,46
22.308,114.204,22.315,114.211,18:47:00,47
22.288,114.183,22.288,114.182,18:47:00,47
22.286,114.22,22.291,114.198,18:47:00,47
22.385,114.213,22.317,114.218,18:47:00,47
22.435,114.164,22.438,114.042,18:47:00,47
22.437,114.222,22.44,114.022,18:47:01,47
22.359,114.129,22.373,114.134,18:47:01,47
22.465,114.055,22.445,114.047,18:47:01,47
22.399,113.987,22.402,113.979,18:47:01,47
22.28,114.193,22.285,114.129,18:47:01,47
22.28,114.16,22.283,114.109,18:47:01,47
22.303,114.243,22.338,114.246,18:47:02,47
22.394,113.982,22.41,113.986,18:47:03,47
22.285,114.161,22.282,114.14,18:47:03,47
22.305,114.192,22.33,114.2,18:47:03,47
22.308,114.273,22.33,114.283,18:47:03,47
22.278,114.108,22.284,114.115,18:47:03,47
22.309,114.271,22.44,114.274,18:47:04,47
22.402,113.959,22.385,113.964,18:47:04,47
22.312,114.255,22.314,114.271,18:47:04,47
22.461,113.994,22.453,113.999,18:47:05,47
22.386,114.14,22.374,114.143,18:47:05,47
22.37,114.108,22.362,114.104,18:47:05,47
22.286,114.184,22.294,114.202,18:47:05,47
22.275,114.214,22.287,114.219,18:47:05,47
22.393,114.187,22.37,114.177,18:47:06,47
22.251,114.147,22.218,114.152,18:47:06,47
22.296,114.243,22.304,114.23,18:47:06,47
22.321,114.226,22.316,114.217,18:47:07,47
22.362,114.119,22.327,114.117,18:47:07,47
